id,user_id,week_start,week_end,average_stress_score,average_sleep_hours,average_screen_time,average_study_hours,high_stress_days,dominant_stress_level,stress_trend,main_trigger,created_at
951,80,2026-01-15,2026-01-21,57.02,7.76,8.09,4.94,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
952,80,2026-01-22,2026-01-28,58.36,7.25,7.32,4.77,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
953,80,2026-01-29,2026-02-04,65.24,6.97,8.32,6.38,2,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
954,80,2026-02-05,2026-02-11,52.25,7.73,7.91,6.05,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
955,80,2026-02-12,2026-02-18,56.51,7.61,7.85,4.41,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
956,80,2026-02-19,2026-02-25,59.26,7.82,7.65,4.74,1,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
957,80,2026-02-26,2026-03-04,54.15,7.24,7.05,5.12,0,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
958,80,2026-03-05,2026-03-11,51.57,7.79,7.48,5.51,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
959,80,2026-03-12,2026-03-18,67.15,6.68,9.21,6.81,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
960,80,2026-03-19,2026-03-25,61.15,7.48,8.37,4.7,1,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
961,81,2026-01-01,2026-01-07,57.1,7.63,8.19,2.87,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
962,81,2026-01-08,2026-01-14,58.3,7.43,7.79,2.54,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
963,81,2026-01-15,2026-01-21,56.44,7.87,8.69,2.64,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
964,81,2026-01-22,2026-01-28,53.1,7.48,8.29,1.94,0,Medium,Increasing,Low Mood,2026-01-28 21:00:00
965,81,2026-01-29,2026-02-04,70.17,7.14,9.96,4.63,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
966,81,2026-02-05,2026-02-11,58.88,7.5,8.5,2.87,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
967,81,2026-02-12,2026-02-18,57.37,7.76,8.27,3.28,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
968,81,2026-02-19,2026-02-25,55.15,7.38,8.16,2.78,0,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
969,81,2026-02-26,2026-03-04,55.79,7.72,7.8,2.59,0,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
970,81,2026-03-05,2026-03-11,55.13,7.61,7.86,3.19,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
971,81,2026-03-12,2026-03-18,67.13,6.98,9.34,4.29,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
972,81,2026-03-19,2026-03-25,56.34,7.41,8.36,2.67,0,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
973,82,2026-01-01,2026-01-07,52.38,8.22,7.13,3.52,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
974,82,2026-01-08,2026-01-14,56.36,8.26,6.95,2.62,1,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
975,82,2026-01-15,2026-01-21,54.06,8.87,6.83,2.71,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
976,82,2026-01-22,2026-01-28,55.28,8.34,7.19,3.0,1,Medium,Increasing,Academic Pressure,2026-01-28 21:00:00
977,82,2026-01-29,2026-02-04,65.1,7.16,7.95,4.81,1,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
978,82,2026-02-05,2026-02-11,58.81,7.96,7.78,2.92,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
979,82,2026-02-12,2026-02-18,50.22,8.12,7.09,3.36,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
980,82,2026-02-19,2026-02-25,52.42,7.74,7.29,3.61,1,Medium,Stable,Stable Routine,2026-02-25 21:00:00
981,82,2026-02-26,2026-03-04,53.91,7.83,6.72,2.78,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
982,82,2026-03-05,2026-03-11,51.16,8.34,7.14,2.13,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
983,82,2026-03-12,2026-03-18,66.36,7.43,7.56,5.47,3,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
984,82,2026-03-19,2026-03-25,58.42,8.14,7.31,3.23,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
985,83,2026-01-01,2026-01-07,48.32,6.79,5.45,3.15,0,Medium,Stable,Stable Routine,2026-01-07 21:00:00
986,83,2026-01-08,2026-01-14,41.98,7.1,6.49,3.35,0,Medium,Increasing,Stable Routine,2026-01-14 21:00:00
987,83,2026-01-15,2026-01-21,44.79,7.13,5.44,2.67,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
988,83,2026-01-22,2026-01-28,48.8,6.29,5.57,3.96,0,Medium,Stable,Stable Routine,2026-01-28 21:00:00
989,83,2026-01-29,2026-02-04,58.06,6.58,6.74,4.97,0,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
990,83,2026-02-05,2026-02-11,54.7,7.01,6.0,2.54,0,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
991,83,2026-02-12,2026-02-18,47.89,7.19,5.36,3.73,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
992,83,2026-02-19,2026-02-25,42.82,7.18,4.98,3.33,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
993,83,2026-02-26,2026-03-04,48.97,6.59,6.23,3.72,0,Medium,Stable,Stable Routine,2026-03-04 21:00:00
994,83,2026-03-05,2026-03-11,41.91,7.31,6.29,3.43,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
995,83,2026-03-12,2026-03-18,60.85,6.82,7.13,5.35,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
996,83,2026-03-19,2026-03-25,50.68,7.0,6.58,3.77,0,Medium,Decreasing,Stable Routine,2026-03-25 21:00:00
997,84,2026-01-01,2026-01-07,52.83,6.61,6.51,3.94,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
998,84,2026-01-08,2026-01-14,47.14,6.25,6.43,2.69,0,Medium,Increasing,Stable Routine,2026-01-14 21:00:00
999,84,2026-01-15,2026-01-21,50.35,6.27,6.39,3.16,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
1000,84,2026-01-22,2026-01-28,47.39,6.45,5.63,3.7,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
1001,84,2026-01-29,2026-02-04,57.91,6.03,7.23,5.53,0,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1002,84,2026-02-05,2026-02-11,53.95,6.51,6.78,3.53,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
1003,84,2026-02-12,2026-02-18,48.18,6.69,6.04,3.39,0,Medium,Stable,Stable Routine,2026-02-18 21:00:00
1004,84,2026-02-19,2026-02-25,46.97,7.01,6.3,3.72,0,Medium,Decreasing,Low Mood,2026-02-25 21:00:00
1005,84,2026-02-26,2026-03-04,51.5,6.2,6.29,4.27,0,Medium,Stable,Sleep Deficit,2026-03-04 21:00:00
1006,84,2026-03-05,2026-03-11,48.49,6.62,6.59,3.9,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
1007,84,2026-03-12,2026-03-18,60.69,6.32,7.04,5.88,1,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
1008,84,2026-03-19,2026-03-25,49.32,6.66,7.05,4.3,0,Medium,Stable,Low Mood,2026-03-25 21:00:00
1009,85,2026-01-01,2026-01-07,50.64,8.26,5.72,3.52,0,Medium,Increasing,Low Mood,2026-01-07 21:00:00
1010,85,2026-01-08,2026-01-14,46.14,8.31,4.65,3.22,0,Medium,Stable,Stable Routine,2026-01-14 21:00:00
1011,85,2026-01-15,2026-01-21,45.06,8.19,4.81,2.94,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
1012,85,2026-01-22,2026-01-28,52.83,8.3,4.47,2.95,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
1013,85,2026-01-29,2026-02-04,56.43,7.44,5.86,5.48,0,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1014,85,2026-02-05,2026-02-11,50.44,8.42,4.44,3.24,0,Medium,Decreasing,Stable Routine,2026-02-11 21:00:00
1015,85,2026-02-12,2026-02-18,47.8,8.4,4.75,3.65,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
1016,85,2026-02-19,2026-02-25,47.58,8.71,4.73,2.73,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1017,85,2026-02-26,2026-03-04,47.28,8.19,4.93,3.56,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
1018,85,2026-03-05,2026-03-11,46.6,7.9,4.91,2.83,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
1019,85,2026-03-12,2026-03-18,55.42,7.87,6.59,5.32,0,Medium,Decreasing,Academic Pressure,2026-03-18 21:00:00
1020,85,2026-03-19,2026-03-25,53.32,8.23,4.65,3.69,0,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
1021,86,2026-01-01,2026-01-07,55.24,7.39,6.91,4.93,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
1022,86,2026-01-08,2026-01-14,48.94,7.78,6.12,3.88,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
1023,86,2026-01-15,2026-01-21,51.44,7.86,6.35,4.34,0,Medium,Stable,Low Physical Activity,2026-01-21 21:00:00
1024,86,2026-01-22,2026-01-28,47.36,7.52,6.76,5.31,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
1025,86,2026-01-29,2026-02-04,61.06,7.37,6.95,6.16,1,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1026,86,2026-02-05,2026-02-11,50.2,7.67,7.48,4.7,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
1027,86,2026-02-12,2026-02-18,50.45,7.25,6.23,4.49,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
1028,86,2026-02-19,2026-02-25,49.53,7.7,6.39,4.5,0,Medium,Increasing,Low Mood,2026-02-25 21:00:00
1029,86,2026-02-26,2026-03-04,51.0,7.48,6.22,5.09,0,Medium,Stable,Stable Routine,2026-03-04 21:00:00
1030,86,2026-03-05,2026-03-11,47.8,7.3,6.75,4.56,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
1031,86,2026-03-12,2026-03-18,63.39,6.83,6.85,6.76,1,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
1032,86,2026-03-19,2026-03-25,52.59,7.56,7.03,4.91,1,Medium,Decreasing,Low Physical Activity,2026-03-25 21:00:00
1033,87,2026-01-01,2026-01-07,52.89,8.01,10.11,3.54,0,Medium,Stable,High Screen Time,2026-01-07 21:00:00
1034,87,2026-01-08,2026-01-14,53.79,7.97,9.19,4.9,0,Medium,Decreasing,High Screen Time,2026-01-14 21:00:00
1035,87,2026-01-15,2026-01-21,54.21,8.15,9.48,5.21,0,Medium,Increasing,Low Mood,2026-01-21 21:00:00
1036,87,2026-01-22,2026-01-28,55.48,7.84,9.35,4.75,0,Medium,Increasing,High Screen Time,2026-01-28 21:00:00
1037,87,2026-01-29,2026-02-04,68.5,7.49,10.52,6.65,4,High,Stable,Academic Pressure,2026-02-04 21:00:00
1038,87,2026-02-05,2026-02-11,56.86,8.18,10.18,4.74,1,Medium,Decreasing,High Screen Time,2026-02-11 21:00:00
1039,87,2026-02-12,2026-02-18,50.95,7.78,8.73,4.53,1,Medium,Increasing,High Screen Time,2026-02-18 21:00:00
1040,87,2026-02-19,2026-02-25,54.76,7.61,9.49,4.76,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1041,87,2026-02-26,2026-03-04,51.59,7.98,9.54,5.09,0,Medium,Stable,High Screen Time,2026-03-04 21:00:00
1042,87,2026-03-05,2026-03-11,60.83,7.95,9.25,4.81,1,Medium,Stable,High Screen Time,2026-03-11 21:00:00
1043,87,2026-03-12,2026-03-18,61.9,7.04,9.75,7.07,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
1044,87,2026-03-19,2026-03-25,53.96,7.47,9.29,5.18,0,Medium,Increasing,High Screen Time,2026-03-25 21:00:00
1045,88,2026-01-01,2026-01-07,59.09,6.28,5.93,2.25,0,Medium,Decreasing,Low Mood,2026-01-07 21:00:00
1046,88,2026-01-08,2026-01-14,59.84,6.52,5.64,2.37,2,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
1047,88,2026-01-15,2026-01-21,58.92,6.37,5.66,2.64,1,Medium,Increasing,Financial Worry,2026-01-21 21:00:00
1048,88,2026-01-22,2026-01-28,56.92,6.36,5.36,2.4,1,Medium,Decreasing,Academic Pressure,2026-01-28 21:00:00
1049,88,2026-01-29,2026-02-04,71.59,5.85,6.88,4.73,3,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
1050,88,2026-02-05,2026-02-11,59.82,6.45,5.98,2.65,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
1051,88,2026-02-12,2026-02-18,57.01,5.98,5.82,1.38,0,Medium,Stable,Sleep Deficit,2026-02-18 21:00:00
1052,88,2026-02-19,2026-02-25,62.13,6.14,6.49,2.09,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1053,88,2026-02-26,2026-03-04,62.95,6.45,6.45,2.84,2,Medium,Increasing,Academic Pressure,2026-03-04 21:00:00
1054,88,2026-03-05,2026-03-11,54.62,6.7,6.17,2.39,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
1055,88,2026-03-12,2026-03-18,74.97,5.83,7.32,4.65,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
1056,88,2026-03-19,2026-03-25,60.24,6.14,5.96,2.67,1,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
1057,89,2026-01-01,2026-01-07,56.02,6.29,5.99,3.96,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
1058,89,2026-01-08,2026-01-14,61.28,6.21,5.6,3.58,1,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
1059,89,2026-01-15,2026-01-21,62.36,5.59,5.92,3.62,1,Medium,Stable,Sleep Deficit,2026-01-21 21:00:00
1060,89,2026-01-22,2026-01-28,60.69,6.58,5.82,3.02,1,Medium,Increasing,Academic Pressure,2026-01-28 21:00:00
1061,89,2026-01-29,2026-02-04,70.64,5.34,6.19,5.53,4,High,Decreasing,Academic Pressure,2026-02-04 21:00:00
1062,89,2026-02-05,2026-02-11,65.19,5.76,6.21,3.77,2,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
1063,89,2026-02-12,2026-02-18,61.32,5.57,5.62,3.28,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
1064,89,2026-02-19,2026-02-25,53.73,6.27,6.06,3.73,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
1065,89,2026-02-26,2026-03-04,60.94,5.87,6.22,2.56,2,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
1066,89,2026-03-05,2026-03-11,58.27,6.05,5.85,3.27,1,Medium,Decreasing,Academic Pressure,2026-03-11 21:00:00
1067,89,2026-03-12,2026-03-18,71.81,5.43,6.28,5.59,4,High,Increasing,Academic Pressure,2026-03-18 21:00:00
1068,89,2026-03-19,2026-03-25,63.12,6.06,5.62,3.34,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
1069,90,2026-01-01,2026-01-07,56.38,6.71,10.87,5.29,1,Medium,Stable,High Screen Time,2026-01-07 21:00:00
1070,90,2026-01-08,2026-01-14,56.28,6.45,10.88,4.62,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
1071,90,2026-01-15,2026-01-21,53.92,6.36,11.65,5.42,0,Medium,Increasing,High Screen Time,2026-01-21 21:00:00
1072,90,2026-01-22,2026-01-28,58.14,6.62,10.81,5.49,1,Medium,Increasing,High Screen Time,2026-01-28 21:00:00
1073,90,2026-01-29,2026-02-04,74.95,6.09,11.56,6.85,6,High,Stable,Academic Pressure,2026-02-04 21:00:00
1074,90,2026-02-05,2026-02-11,57.31,6.87,10.23,4.64,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
1075,90,2026-02-12,2026-02-18,52.8,6.39,10.34,5.04,0,Medium,Stable,High Screen Time,2026-02-18 21:00:00
1076,90,2026-02-19,2026-02-25,53.0,6.37,10.5,4.82,0,Medium,Stable,High Screen Time,2026-02-25 21:00:00
1077,90,2026-02-26,2026-03-04,55.99,6.64,10.23,5.32,0,Medium,Decreasing,High Screen Time,2026-03-04 21:00:00
1078,90,2026-03-05,2026-03-11,55.9,6.69,10.33,4.47,0,Medium,Stable,High Screen Time,2026-03-11 21:00:00
1079,90,2026-03-12,2026-03-18,70.16,5.75,11.72,6.66,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
1080,90,2026-03-19,2026-03-25,60.04,6.62,11.15,5.5,1,Medium,Stable,Low Mood,2026-03-25 21:00:00
1081,91,2026-01-01,2026-01-07,49.84,7.78,7.39,4.63,0,Medium,Decreasing,Low Physical Activity,2026-01-07 21:00:00
1082,91,2026-01-08,2026-01-14,55.78,7.59,7.46,4.2,0,Medium,Increasing,Low Mood,2026-01-14 21:00:00
1083,91,2026-01-15,2026-01-21,59.94,7.22,7.75,4.43,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
1084,91,2026-01-22,2026-01-28,53.97,7.49,7.78,4.17,1,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
1085,91,2026-01-29,2026-02-04,67.05,6.94,7.55,5.0,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1086,91,2026-02-05,2026-02-11,59.04,7.41,7.94,4.55,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
1087,91,2026-02-12,2026-02-18,52.36,7.32,7.61,4.42,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
1088,91,2026-02-19,2026-02-25,53.75,7.35,7.26,4.2,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
1089,91,2026-02-26,2026-03-04,52.03,7.72,7.16,3.77,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
1090,91,2026-03-05,2026-03-11,52.22,6.99,7.71,4.28,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
1091,91,2026-03-12,2026-03-18,64.88,6.82,8.25,4.93,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
1092,91,2026-03-19,2026-03-25,54.54,7.31,7.68,3.78,0,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
1093,92,2026-01-01,2026-01-07,51.67,6.85,5.96,4.33,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
1094,92,2026-01-08,2026-01-14,51.28,6.78,6.13,4.19,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
1095,92,2026-01-15,2026-01-21,52.7,6.95,5.93,4.45,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
1096,92,2026-01-22,2026-01-28,54.33,7.25,6.55,4.35,2,Medium,Decreasing,Academic Pressure,2026-01-28 21:00:00
1097,92,2026-01-29,2026-02-04,67.39,6.29,7.44,5.86,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1098,92,2026-02-05,2026-02-11,56.6,6.66,5.8,4.69,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
1099,92,2026-02-12,2026-02-18,49.57,6.91,6.24,3.95,0,Medium,Stable,Low Physical Activity,2026-02-18 21:00:00
1100,92,2026-02-19,2026-02-25,55.83,6.81,5.85,4.52,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1101,92,2026-02-26,2026-03-04,55.42,6.82,6.51,4.27,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
1102,92,2026-03-05,2026-03-11,50.52,6.91,6.21,3.97,0,Medium,Stable,Stable Routine,2026-03-11 21:00:00
1103,92,2026-03-12,2026-03-18,64.95,6.53,7.09,5.41,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
1104,92,2026-03-19,2026-03-25,49.33,7.31,6.3,4.41,0,Medium,Decreasing,Stable Routine,2026-03-25 21:00:00
1105,93,2026-01-01,2026-01-07,60.63,5.77,7.74,3.06,0,Medium,Decreasing,Sleep Deficit,2026-01-07 21:00:00
1106,93,2026-01-08,2026-01-14,57.18,5.26,7.62,3.12,0,Medium,Stable,Sleep Deficit,2026-01-14 21:00:00
1107,93,2026-01-15,2026-01-21,61.36,5.33,7.81,2.59,0,Medium,Stable,Sleep Deficit,2026-01-21 21:00:00
1108,93,2026-01-22,2026-01-28,53.93,6.06,7.33,2.6,0,Medium,Stable,Sleep Deficit,2026-01-28 21:00:00
1109,93,2026-01-29,2026-02-04,70.53,5.44,8.35,4.3,4,High,Stable,Academic Pressure,2026-02-04 21:00:00
1110,93,2026-02-05,2026-02-11,59.64,5.57,7.69,3.75,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
1111,93,2026-02-12,2026-02-18,60.93,5.74,7.63,3.08,1,Medium,Decreasing,Sleep Deficit,2026-02-18 21:00:00
1112,93,2026-02-19,2026-02-25,53.89,5.98,7.63,2.58,0,Medium,Decreasing,Academic Pressure,2026-02-25 21:00:00
1113,93,2026-02-26,2026-03-04,56.64,5.73,7.77,2.79,0,Medium,Stable,Sleep Deficit,2026-03-04 21:00:00
1114,93,2026-03-05,2026-03-11,59.03,5.71,7.6,2.81,0,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
1115,93,2026-03-12,2026-03-18,73.39,5.37,8.58,4.51,5,High,Increasing,Academic Pressure,2026-03-18 21:00:00
1116,93,2026-03-19,2026-03-25,63.38,5.99,8.2,4.02,2,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
1117,94,2026-01-01,2026-01-07,48.98,6.87,6.41,4.91,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
1118,94,2026-01-08,2026-01-14,47.65,6.81,6.67,4.4,0,Medium,Stable,Stable Routine,2026-01-14 21:00:00
1119,94,2026-01-15,2026-01-21,45.55,7.25,7.13,5.21,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
1120,94,2026-01-22,2026-01-28,44.22,6.94,6.52,5.08,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
1121,94,2026-01-29,2026-02-04,58.68,6.44,7.85,6.57,0,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
1122,94,2026-02-05,2026-02-11,51.81,7.33,6.65,4.45,0,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
1123,94,2026-02-12,2026-02-18,45.25,7.34,6.6,5.03,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
1124,94,2026-02-19,2026-02-25,46.53,7.34,6.46,5.41,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1125,94,2026-02-26,2026-03-04,47.23,6.66,6.17,4.41,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
1126,94,2026-03-05,2026-03-11,48.94,6.8,6.56,4.72,0,Medium,Decreasing,Low Mood,2026-03-11 21:00:00
1127,94,2026-03-12,2026-03-18,61.19,6.68,7.99,6.53,2,Medium,Decreasing,Academic Pressure,2026-03-18 21:00:00
1128,94,2026-03-19,2026-03-25,45.48,6.61,6.28,4.64,0,Medium,Stable,Low Mood,2026-03-25 21:00:00
1129,95,2026-01-01,2026-01-07,53.63,6.9,6.91,6.53,0,Medium,Increasing,Academic Pressure,2026-01-07 21:00:00
1130,95,2026-01-08,2026-01-14,54.59,6.58,6.81,5.52,0,Medium,Stable,Financial Worry,2026-01-14 21:00:00
1131,95,2026-01-15,2026-01-21,56.34,6.89,7.03,6.43,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
1132,95,2026-01-22,2026-01-28,50.77,6.84,6.83,6.27,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
1133,95,2026-01-29,2026-02-04,70.23,6.44,8.0,7.44,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
1134,95,2026-02-05,2026-02-11,57.01,6.71,7.73,6.55,1,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
1135,95,2026-02-12,2026-02-18,52.46,7.3,7.15,6.4,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
1136,95,2026-02-19,2026-02-25,54.8,6.82,7.93,5.88,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1137,95,2026-02-26,2026-03-04,55.44,6.75,7.49,6.38,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
1138,95,2026-03-05,2026-03-11,54.89,7.4,7.2,6.61,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
1139,95,2026-03-12,2026-03-18,72.04,6.05,7.72,8.39,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
1140,95,2026-03-19,2026-03-25,57.01,6.4,7.09,6.46,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
1141,96,2026-01-01,2026-01-07,51.55,6.88,8.79,5.12,0,Medium,Stable,High Screen Time,2026-01-07 21:00:00
1142,96,2026-01-08,2026-01-14,50.64,7.28,8.17,5.93,0,Medium,Stable,High Screen Time,2026-01-14 21:00:00
1143,96,2026-01-15,2026-01-21,51.52,7.15,8.17,6.1,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
1144,96,2026-01-22,2026-01-28,55.99,7.17,7.97,6.24,1,Medium,Decreasing,Financial Worry,2026-01-28 21:00:00
1145,96,2026-01-29,2026-02-04,69.11,6.62,8.95,7.64,4,High,Stable,Academic Pressure,2026-02-04 21:00:00
1146,96,2026-02-05,2026-02-11,55.61,7.16,7.92,6.01,0,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
1147,96,2026-02-12,2026-02-18,52.3,7.74,7.6,5.47,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
1148,96,2026-02-19,2026-02-25,51.52,7.22,8.68,5.66,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
1149,96,2026-02-26,2026-03-04,52.38,7.54,8.03,5.85,0,Medium,Stable,Low Physical Activity,2026-03-04 21:00:00
1150,96,2026-03-05,2026-03-11,53.12,7.2,7.66,5.01,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
1151,96,2026-03-12,2026-03-18,66.05,6.46,9.0,6.6,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
1152,96,2026-03-19,2026-03-25,51.99,7.34,8.34,6.17,0,Medium,Stable,High Screen Time,2026-03-25 21:00:00
1153,97,2026-01-01,2026-01-07,52.09,7.67,8.03,3.22,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
1154,97,2026-01-08,2026-01-14,55.94,7.76,6.98,2.8,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
1155,97,2026-01-15,2026-01-21,47.06,7.57,7.32,2.29,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
1156,97,2026-01-22,2026-01-28,54.0,7.42,8.09,2.94,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
1157,97,2026-01-29,2026-02-04,62.66,7.07,8.64,5.17,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
1158,97,2026-02-05,2026-02-11,52.58,7.9,9.18,2.95,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
1159,97,2026-02-12,2026-02-18,57.84,7.64,7.13,2.69,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
1160,97,2026-02-19,2026-02-25,54.22,7.07,7.88,2.29,0,Medium,Decreasing,Academic Pressure,2026-02-25 21:00:00
1161,97,2026-02-26,2026-03-04,48.75,7.75,7.8,3.15,0,Medium,Stable,Stable Routine,2026-03-04 21:00:00
1162,97,2026-03-05,2026-03-11,53.28,7.0,7.66,2.76,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
