sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,emotional_pressure_index,stress_level
7.811475000567605,6.00816063835423,6.651926062851575,2.676846808607252,11.354734031684163,243.42340430362594,10.0,9.0,9.013138297469784,9.986861702530216,4.013138297469784,6.960585107590648,6.0,0.4030572686301135,0.7860253643399965,9.5,7.811475000567604,9.328772871458828,9.0,High
4.575072297885691,3.021193473922878,8.150371817697836,2.4148657324980034,0.0,196.02685350039934,1.2494835865307823,7.249483586530782,6.249483586530782,7.0,8.0,7.249483586530782,5.0,0.2972956506302036,0.334816521921127,6.624741793265391,0.6803054458822126,10.56523755019584,16.0,High
5.172461721362795,8.110402905518518,9.956434338420033,3.3627639005016836,27.819097512542086,167.68331939797983,2.180902487457913,8.638195025084174,10.0,8.0,3.1809024874579133,2.0,5.361804974915826,0.3383007081711965,0.7407377319103797,9.0,1.2057617742733377,13.319198238921716,16.45729253762626,High
5.371460281725029,5.404679767991153,8.53239966855879,4.104278442226311,2.152006628824207,204.14602817250287,3.4619983427939482,7.0,8.46199834279395,9.0,8.0,6.0,4.538001657206052,0.48044753906493476,0.5669654465386603,8.730999171396974,2.319216511890892,12.636678110785102,13.53800165720605,High
6.092445618866261,4.733829728650929,6.343848470045402,2.8510427676871197,14.0,174.05213838435597,4.0,9.0,10.0,8.964928720521467,5.070142558957064,5.0,5.0,0.4492653507780501,0.6440550078315023,9.482464360260733,2.4369782475465045,9.194891237732522,15.0,High
5.042423177654708,6.009073455554379,7.782460052380448,3.9095736025029297,40.292332460325866,122.50307289381169,2.5834357631270564,7.791717881563528,9.208282118436472,9.208282118436472,3.7917178815635286,8.0,6.208282118436472,0.5027626303620689,0.6821711395070447,9.208282118436472,1.410474892997566,11.692033654883378,15.208282118436472,High
5.83511120015153,5.052308000524528,6.363264799731907,2.7537096003380293,23.070079990675058,261.6051199860126,3.0,7.0,7.116240001165618,10.0,7.116240001165618,6.0,6.0,0.4329848812117393,0.6864219374894491,8.558120000582809,2.1881667000568243,9.116974400069937,14.0,High
5.937327693388111,5.373846406690162,7.320239507277011,3.7923247638497637,14.511682410015773,169.82564271126773,2.0,9.0,9.0,9.68603969874803,6.686039698748028,5.0,5.313960301251972,0.5205977205210249,0.6437719746743361,9.343019849374015,1.187465538677622,11.112564271126775,17.0,High
6.286567861189497,7.558958905403994,6.256400995087278,1.1500772137556212,17.928019901745564,354.85603980349117,2.2679950245636094,7.0,8.0,9.0,7.464009950872781,6.267995024563609,6.0,0.1844313892055613,1.0420186618979186,8.5,1.7434937747987886,7.406478208842898,14.732004975436391,High
6.196061269711256,4.863694664219664,8.416157773699439,4.432809291734284,5.0,154.4188408555068,2.0,8.87684452601121,8.12315547398879,8.12315547398879,4.87684452601121,6.876844526011209,6.87684452601121,0.5266655516477728,0.5165262092430993,8.12315547398879,1.2580413575209817,12.848967065433724,16.876844526011208,High
5.79121404617442,5.743855066844974,7.078356371006465,2.5621441879198885,17.439297691278995,313.3107954631132,4.0,6.0,8.382144187919888,8.382144187919888,4.382144187919888,4.0,7.0,0.36534645467345644,0.7085651049165412,8.382144187919888,3.3092651692425257,9.640500558926353,12.0,High
6.305000343075788,7.325002401530517,9.936668084713256,3.6816678788677843,11.000013723031522,277.33335620505255,2.8333356205052533,7.166664379494747,6.166664379494747,8.833335620505252,5.0,6.0,5.0,0.37023991952508833,0.6692903129915598,7.5,2.2070161770137973,13.61833596358104,14.333328758989493,High
6.014345971910996,6.30956477101561,8.623476303683828,4.833041469570246,22.478278037861145,338.56528434765846,3.6521721962138853,9.0,9.652172196213886,8.0,8.30434439242777,2.6521721962138853,6.0,0.5585193959786827,0.6570596494173805,8.826086098106943,2.2210418249539714,13.456517773254074,15.347827803786114,High
5.81766835349441,9.158275593823774,8.145823277516529,1.4341222263300912,26.4861813956004,12.630984804423832,3.06850914725328,9.03425457362664,7.0,6.03425457362664,5.96574542637336,6.0,4.0,0.17592727151346987,1.0014725765056052,6.51712728681332,1.7742580769714253,9.57994550384662,15.96574542637336,High
5.573372336041728,5.34,8.483543177426492,4.323147661397382,1.0971215049005245,137.97659837496346,3.725719623774868,7.725719623774868,8.0,8.274280376225132,6.548560752450264,6.0,5.0,0.5094474881061023,0.5630851854654609,8.137140188112566,2.3732468680722287,12.806690838823874,14.0,High
5.879296192705301,7.0674402485439645,5.7521114218840985,3.2859238541060125,31.050271949621383,167.2157575859064,2.989945610075723,9.0,7.010054389924277,7.010054389924277,6.979891220151447,6.0,7.010054389924277,0.5713479563900637,1.0466776296119633,7.010054389924277,1.7579472572655854,9.038035275990111,16.010054389924278,High
5.431132873753506,4.770397994560752,3.939197743880846,3.2152663742067764,14.406612352687036,38.06001253399529,3.3233312443341165,8.323331244334117,8.353337511331766,9.323331244334117,5.353337511331766,5.676668755665883,6.676668755665883,0.8266747049970462,0.9665788620044833,8.838334377832942,1.930656847476794,7.154464118087622,15.0,High
6.574085634070952,7.077282093892452,9.042888872102973,3.778752099306633,45.305983809839894,123.10769346979414,2.0991451700228723,8.0,9.900854829977128,8.198290340045745,4.8017096599542555,5.1982903400457445,4.0,0.4178369310272291,0.7047538439905595,9.049572585011436,1.5207255045962333,12.821640971409606,15.900854829977128,High
6.92392454980062,5.317540419749668,8.233091618099246,2.5118814354009746,11.073248477514397,130.10485036996013,3.2251347324988924,8.0,10.0,9.225134732498892,6.549730535002215,5.0,6.0,0.30691831273924974,0.5760446307899042,9.612567366249447,2.470322007035519,10.744973053500221,14.774865267501108,High
6.5639850261884405,7.333779885228646,8.271544796645733,0.8868235587738695,7.364711754773907,169.3029198889446,4.460294484673369,7.460294484673369,8.53970551532663,8.0,4.460294484673369,6.920588969346738,6.539705515326631,0.10800451457818994,0.791919997412302,8.269852757663315,3.4397712336739255,9.158368355419602,13.0,High
5.888572642420621,4.302479091978177,8.922303330859247,2.1619248753638836,53.91835578647027,114.82211201827609,3.0,9.0,9.0,9.851311127605019,4.0,2.297377744789961,6.0,0.24212095839098088,0.43340801300703813,9.42565556380251,1.766571792726186,11.084228206223132,16.0,High
5.3789759755838835,2.765722723637606,7.199457791342287,3.656890015260073,2.789155826845743,77.34035704765157,4.0,5.302711043288564,7.348644478355718,7.651355521644282,7.0,8.302711043288564,5.651355521644282,0.5075139409110325,0.335247276152745,7.5,3.4649792748997217,10.85634780660236,11.302711043288564,High
5.686228018515996,5.798649913901738,10.63559326708821,3.881333015275138,0.832519549451554,242.05370973619733,3.0,7.832519549451556,7.583740225274222,9.0,5.832519549451556,4.583740225274222,2.0,0.3641781965925908,0.4973290720251189,8.291870112637111,1.9724917534487996,14.516926282363347,14.832519549451556,High
6.236950745606619,3.6309442644112395,7.838186464021907,2.8577620590760806,12.646838256340041,107.0,4.0,5.0,7.870632348731992,10.0,5.129367651268008,7.0,4.258735302536016,0.36671533401745726,0.4123080045495638,8.935316174365996,4.157967163737746,10.695948523097988,11.0,High
5.51939748624053,4.454770987157828,6.072542262383522,2.890301256879735,47.35782403683711,96.8505996330808,4.731324954135101,6.731324954135101,8.537350091729799,8.7313249541351,4.268675045864899,6.537350091729799,6.0,0.47593200665964874,0.6303375999510206,8.63433752293245,3.3733389069494044,8.962843519263258,12.0,High
5.425778960543333,7.016645576843472,6.592434271151356,2.618179163518759,0.6061343467011469,323.8797465071149,3.0,9.12122686934023,7.121226869340229,9.87877313065977,7.0,5.757546261319541,5.878773130659771,0.3978456141260206,0.926587193835427,8.5,1.6055822329471945,9.210613434670115,16.12122686934023,High
4.8938099077900326,2.176184116272691,3.7141227441817946,3.714122744181794,7.764670729780729,190.79505797836546,3.5588323175548173,7.441167682445182,9.0,9.0,6.441167682445182,2.882335364890365,7.558832317554818,0.9999999997290983,0.45768372571510524,9.0,2.023383978747641,7.428245488363588,13.882335364890364,High
5.930590073351084,2.6405744498668753,6.327096503697208,1.8011749388740974,36.29347432712083,143.64803912057778,1.3530024450361116,8.0,7.823498777481944,9.823498777481944,7.646997554963889,8.176501222518056,6.823498777481944,0.2862715386573047,0.3630780076107397,8.823498777481944,0.8935049660741141,8.128271442571306,16.64699755496389,High
5.621781153198135,4.233718625540461,8.99738812004739,4.1329950868966465,15.896382306780934,95.29522116523833,3.0,8.220723538643814,8.389638230678093,5.389638230678093,6.389638230678093,9.0,5.0,0.4601739951007278,0.42161651466821104,6.889638230678093,1.8270963376765632,13.130383206944037,15.220723538643814,High
5.920805419111062,6.403176072124186,9.41249706628102,3.675408576993493,7.736478557516268,179.7848304078526,1.2635214424837322,10.0,7.527042884967464,8.0,4.736478557516268,6.0,4.736478557516268,0.3909315891940237,0.615138060159569,7.763521442483732,0.6680992397611716,13.087905643274512,18.736478557516268,High
5.291598531333193,2.2075644171615876,7.099949618881838,2.626928890129019,45.31214909891437,175.0635527032569,4.230963004300625,6.230963004300625,8.0,7.230963004300625,3.7690369956993752,7.0,7.769036995699375,0.37011057504000755,0.27211846214131014,7.615481502150312,3.0921933793573135,9.726878509010858,12.0,High
5.185147995588446,2.568188424052555,6.960787532183558,3.039713267746112,2.5967230599555613,230.04915410066653,2.399180764988891,8.0,8.201638470022218,7.798361529977782,6.600819235011109,6.600819235011109,5.0,0.43879430189303903,0.3264548421169816,8.0,1.4099484706402605,10.00050079992967,15.600819235011109,High
24.0,4.2218907053653085,8.13768456730853,5.65604310299379,38.06808242442054,126.9548402459688,3.5931917575579457,8.593191757557946,6.1863835151158915,6.965958787789729,6.1863835151158915,7.593191757557946,5.0,0.7195245764845487,0.495546313915872,6.576171151452811,8.949106812092714,13.793727670302317,15.0,High
5.757024988038257,4.205483288680645,8.25374586164055,4.0707859056543825,20.451671131935573,491.0951521385713,2.545317672949313,9.0,7.454682327050687,10.0,6.545317672949313,5.0,5.545317672949313,0.49694985176345596,0.45481641743344314,8.727341163525344,1.5102240264082996,12.324531767294932,16.454682327050687,High
6.532396936171468,5.069789379089399,8.170341135666343,3.12792348844797,32.0,179.9448243423057,5.0,8.510531045530039,6.244734477234981,7.244734477234981,7.755265522765019,8.510531045530039,7.0,0.3841532450432692,0.5530108476717556,6.744734477234981,3.4445487183707257,11.298264624114312,13.510531045530039,High
7.065385677723794,6.070601502102411,5.333753830919454,3.143982172818167,23.17766651093248,334.47841756213825,2.0,7.0,10.0,10.0,2.8911166744533765,5.108883325546624,6.108883325546624,0.5904342191762956,0.9588620198985791,10.0,1.7663464194309486,8.47773600373762,15.0,High
6.454056003076945,6.219115018209345,5.595169637856232,2.7115413105926796,14.670354090794396,371.83554742244553,2.890118030264799,7.890118030264799,9.780236060529598,10.0,8.780236060529598,3.109881969735201,6.890118030264799,0.48449297507554523,0.9448022432194214,9.8901180302648,2.0823094967086972,8.306710948448911,15.0,High
6.287113465480391,3.2202615663993273,8.568421297477027,3.878687515939859,8.723727058479653,320.02708705263376,2.9605324369256647,10.0,8.0,9.039467563074336,6.0,6.0,4.039467563074336,0.45266153704999396,0.33655552696199215,8.519733781537168,1.6967275073699541,12.447108813416886,17.039467563074336,High
5.6712422445662645,5.972619802602839,8.008757755433734,3.542890429543459,34.78105611415662,102.43788777168676,4.0,6.602706269406197,7.808118808218593,9.397293730593802,4.602706269406197,5.397293730593803,6.0,0.4429392824312676,0.6635577958899594,8.602706269406198,3.0013493641879756,11.551648184977195,12.602706269406198,High
5.841871204454463,4.938343454788095,7.702213290251786,2.78408449470625,47.038227966428565,70.19584371422619,3.0,9.876592831934524,7.8765928319345235,8.246814336130953,7.1234071680654765,3.246814336130953,6.0,0.3615542430506191,0.5672438555389205,8.061703584032738,1.6117486764246753,10.486297784958037,16.876592831934524,High
5.913190398716784,5.21367948014468,7.7945598267148934,1.4514672442836882,1.5146724428368827,245.46576430004728,1.4951091857210388,8.504890814278962,8.49510918572104,8.49510918572104,5.504890814278961,4.495109185721039,6.0,0.18633270933181856,0.5927670527673471,8.495109185721038,0.960450443892586,9.246027070998583,17.009781628557924,High
6.44887968147421,3.0177593629484214,6.002993039269395,1.185077892106991,1.6397083300724944,105.68511765166237,2.096453431180735,8.096453431180734,6.0,8.0,4.0,4.0,5.048226715590367,0.19790589292300892,0.4298625242448876,7.0,1.4701848449676262,7.1880709313763855,16.0,High
5.672271565675536,3.2630505991249352,7.018016014537038,1.6516672724171886,8.000000000000004,13.563887784624455,2.69858027145279,9.69858027145279,10.0,9.69858027145279,6.3971605429055804,4.69858027145279,4.69858027145279,0.23457747507393417,0.4062560463950268,9.849290135726395,1.398136611959833,8.669683286954227,17.0,High
6.003900501653447,6.595969973017031,8.38093759168465,3.770743303690365,4.087282901988804,269.596997301703,3.6174565803977603,8.0,8.0,6.617456580397761,5.765086839204479,5.382543419602239,5.382543419602239,0.4507516452805021,0.7029268652563091,7.30872829019888,2.4431246536357687,12.151680895375016,14.38254341960224,High
5.60448567790454,4.478189619710407,7.660553277121004,1.263387030425923,4.023636574105964,350.2205201720625,3.574805224872281,7.57480522487228,8.57480522487228,6.42519477512772,6.0,5.850389550255438,7.0,0.16313935783316158,0.5177922784754188,7.5,2.3048598093947517,8.923940307546927,14.0,High
6.300562289589613,2.998787205425458,9.980230373900204,1.957391635630346,53.87059719940937,60.43834485338087,3.820460747800407,7.820460747800407,10.0,10.0,5.179539252199593,5.179539252199593,7.640921495600814,0.1955522178603994,0.2740309882505263,10.0,2.711976440819473,11.93762200953055,14.0,High
6.184485868471079,5.3985269989933915,9.561347043507439,1.714930606419843,28.922365194049668,272.52287838049546,4.0,8.567352175371896,9.13470435074379,6.432647824628105,1.4326478246281047,4.297943473884313,6.567352175371895,0.17944476331986525,0.5111897703638771,7.783676087685948,2.600896663868066,11.27627764992728,14.567352175371894,High
4.57224780214576,8.182238093434183,7.699289656758625,2.03984106720063,8.42523507366763,181.72851081677078,2.3149529852664754,8.657476492633238,7.342523507366763,9.314952985266475,8.0,3.6574764926332373,4.0,0.2644901247300937,0.9390247192937828,8.328738246316618,1.034593151227349,9.739130723959255,16.342523507366764,High
5.560938513555558,4.907864191333497,8.687799323777735,0.8217314194444842,4.469256777779371,271.0501690555659,3.046925677777937,9.0,7.093851355555874,8.906148644444125,6.0,6.953074322222062,6.953074322222062,0.09462801514554198,0.5067488417610423,8.0,1.6944660822667572,9.50953074322222,15.953074322222063,High
5.083241803606238,6.746382358353269,9.095767976862927,3.039795780197811,26.1843144471026,250.48464046274145,3.0,9.51535953725855,5.242320231370725,6.242320231370725,4.484640462741449,1.726960694112175,5.0,0.33399434283516416,0.6682181575942563,5.742320231370725,1.4707836028248331,12.135563757060737,16.51535953725855,High
6.182059447173751,5.191831937670709,7.8054160226289895,1.7276249865515914,47.0,299.92725442905925,1.943032742792103,9.0,10.0,9.0,6.528483628603949,5.0,7.0,0.22878054088831004,0.6034756021864299,9.5,1.1538485426232894,9.53304100918058,17.056967257207898,High
6.080215076750562,2.34845015577305,6.5045198408190625,1.3324768254689503,25.3715238203425,232.4086030700225,3.1238412734475,7.06192063672375,7.93807936327625,7.06192063672375,5.93807936327625,6.1238412734475,5.93807936327625,0.20488638840324908,0.31252325868123587,7.5,2.3328507964115897,7.836996666288012,13.93807936327625,High
